market_id,market,report_date,available_from,open_interest,lev_long,lev_short,lev_spread,am_long,am_short,dealer_long,dealer_short,loaded_at
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-05-28,2019-05-31,3785801,282694,386511,761209,1324630,649937,255009,592662,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-06-04,2019-06-07,3780222,297644,376073,786105,1346547,651544,224081,578699,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-06-11,2019-06-14,3753783,267277,447932,745679,1414688,635718,232712,570222,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-06-18,2019-06-21,4095207,276292,482085,810409,1414617,637944,248842,550290,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-06-25,2019-06-28,3354953,151821,408890,640194,1500823,594930,184904,535553,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-07-02,2019-07-05,3347722,192048,440894,569660,1493462,604580,204536,543574,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-07-09,2019-07-12,3389473,182276,458167,565151,1516096,622086,203257,532212,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-07-16,2019-07-19,3497395,189573,461070,601199,1557670,616587,204556,582894,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-07-23,2019-07-26,3435130,207044,426227,547818,1523319,627924,211558,597321,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-07-30,2019-08-02,3460947,208702,428996,557638,1514432,622970,222096,588579,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-08-06,2019-08-09,3781169,179730,357941,859351,1445964,683104,218933,505683,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-08-13,2019-08-16,3643344,140521,394048,810834,1411301,676763,231813,464689,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-08-20,2019-08-23,3629652,149225,370812,787956,1388511,746760,254512,466771,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-08-27,2019-08-30,3709437,147763,397869,830028,1406109,717914,256428,453328,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-09-03,2019-09-06,3651107,159915,444111,738545,1392661,702890,243280,421266,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-09-10,2019-09-13,3722626,185478,476562,737740,1417421,668096,267370,484175,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-09-17,2019-09-20,3989525,217556,460249,861042,1370935,668801,279988,513944,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-09-24,2019-09-27,3394241,139561,353299,725006,1458345,644479,203875,534715,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-10-01,2019-10-04,3400750,144030,333903,720144,1430035,659972,213827,536671,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-10-08,2019-10-11,3540503,145228,308343,856150,1368961,658055,239391,564485,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-10-15,2019-10-18,3454391,153211,352498,780403,1394969,640275,246886,565782,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-10-22,2019-10-25,3377465,164418,385963,712493,1402768,620300,253006,539001,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-10-29,2019-11-01,3472952,177545,408656,725606,1416957,586126,271342,599082,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-11-05,2019-11-08,3551423,184592,458736,738123,1414532,560978,272786,610842,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-11-12,2019-11-15,3639790,178855,458342,751887,1440521,536070,275703,631869,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-11-19,2019-11-22,3640924,186036,477362,714057,1441807,540702,295366,675514,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-11-26,2019-11-29,3732303,205840,507435,697789,1445415,547391,315517,719774,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-12-03,2019-12-06,3778596,208902,447656,729913,1427036,576640,308269,752836,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-12-10,2019-12-13,3860841,221760,464908,737981,1429832,537608,290191,760681,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-12-17,2019-12-20,4181566,315502,498724,846068,1394835,529686,258175,808103,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-12-24,2019-12-27,3467937,250553,470719,621316,1548813,490207,255325,892387,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2019-12-31,2020-01-03,3413165,287780,492088,567359,1525202,489442,221726,866813,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-01-07,2020-01-10,3462397,292866,501362,625242,1527790,484303,216692,837123,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-01-14,2020-01-17,3576212,252316,493552,723792,1573369,471086,170763,874732,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-01-21,2020-01-24,3609428,263681,528631,703951,1598898,482708,185869,901320,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-01-28,2020-01-31,3608568,262575,493261,712586,1553149,489332,188258,941195,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-02-04,2020-02-07,3520700,256236,471964,671088,1536417,460654,160878,953811,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-02-11,2020-02-14,3679084,260707,547100,728259,1568843,444133,173650,950845,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-02-18,2020-02-21,3748026,271471,512580,738588,1585127,440244,176703,966476,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-02-25,2020-02-28,4038276,289225,438296,951493,1422576,522873,198628,935018,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-03-03,2020-03-06,4480289,322286,480067,1184443,1327664,656965,184282,870441,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-03-10,2020-03-13,5200576,269502,506762,1502682,1443105,880626,197853,790052,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-03-17,2020-03-20,7037826,322501,464556,2340624,1375381,1022023,173741,947147,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-03-24,2020-03-27,5087856,341248,405416,1496501,1446192,1093088,360575,762849,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-03-31,2020-04-03,4868810,319790,496457,1205895,1526683,1048291,418006,657942,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-04-07,2020-04-10,4818018,305292,522511,1111115,1484227,1034026,402582,699449,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-04-14,2020-04-17,4810232,301914,599123,1096352,1503599,926711,435007,710106,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-04-21,2020-04-24,4621781,286082,573230,958117,1504644,946940,415709,699927,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-04-28,2020-05-01,4425570,243059,617039,873949,1494607,911629,431707,670146,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-05-05,2020-05-08,4284224,258710,585698,804523,1397118,912546,455654,600551,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-05-12,2020-05-15,4300474,240004,598996,811796,1416232,897900,444703,581920,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-05-19,2020-05-22,4134104,224970,591572,715936,1373583,903707,481932,588638,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-05-26,2020-05-29,4126645,219470,635534,717480,1367948,837228,476277,594958,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-06-02,2020-06-05,4129090,268162,649439,719586,1313252,808520,478436,580294,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-06-09,2020-06-12,4353567,281177,692301,830428,1313047,733102,444685,586766,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-06-16,2020-06-19,4600995,262998,717091,903304,1298014,786230,435146,561757,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-06-23,2020-06-26,3334982,155780,507854,549310,1284049,826667,443878,225298,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-06-30,2020-07-03,3295043,213252,491513,487910,1239266,833274,451974,252630,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-07-07,2020-07-10,3301570,200941,493599,518047,1234627,792125,453029,249156,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-07-14,2020-07-17,3362912,196006,509394,566738,1248270,750778,450462,260168,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-07-21,2020-07-24,3314954,208932,531220,512235,1234260,720694,461050,282593,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-07-28,2020-07-31,3318010,224481,501376,489683,1279805,723747,445199,344778,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-08-04,2020-08-07,3364369,200551,542764,510202,1303725,689211,483551,338180,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-08-11,2020-08-14,3433053,216661,580378,534479,1309674,638094,483316,352960,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-08-18,2020-08-21,3474521,217339,555075,554829,1313841,635524,483685,380670,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-08-25,2020-08-28,3477846,216672,583315,547794,1351364,626982,485246,390269,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-09-01,2020-09-04,3576526,254882,581010,601152,1321852,624823,486308,399268,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-09-08,2020-09-11,3520800,268139,506746,603037,1252457,634946,444468,399982,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-09-15,2020-09-18,3678153,242106,486310,616327,1267948,640382,377746,415920,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-09-22,2020-09-25,3080352,175064,335942,458012,1324781,660314,302748,534033,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-09-29,2020-10-02,3100163,182652,345980,492325,1271385,672352,300314,517387,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-10-06,2020-10-09,3098290,208786,380153,472936,1224191,629668,306843,495575,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-10-13,2020-10-16,3167073,181519,427723,530932,1240361,569858,302477,497627,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-10-20,2020-10-23,3057543,195119,388077,478099,1229002,590378,282889,502823,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-10-27,2020-10-30,3091476,222649,376602,493187,1195649,584110,265832,512594,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-11-03,2020-11-06,3111155,209953,377497,520004,1171642,610213,275165,494827,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-11-10,2020-11-13,3195606,211633,361140,570900,1192794,551748,269779,515326,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-11-17,2020-11-20,3268108,251387,380682,565239,1210574,548132,278783,541308,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-11-24,2020-11-27,3226345,261956,420996,535653,1231943,533742,287332,527045,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-12-01,2020-12-04,3267728,280268,424358,507227,1244045,531759,308426,579470,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-12-08,2020-12-11,3400173,290448,443713,552161,1278578,521736,314256,605880,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-12-15,2020-12-18,3727174,294398,412534,615101,1285136,530380,333346,646732,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-12-21,2020-12-24,2954463,247007,375470,367927,1290250,534803,247407,676569,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2020-12-29,2021-01-01,2974573,255002,406198,365135,1300008,526437,243919,674582,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-01-05,2021-01-08,3012508,250320,418012,354894,1324472,535166,281038,676472,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-01-12,2021-01-15,3106913,257975,430046,415313,1314044,499706,293405,710566,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-01-19,2021-01-22,3064560,256915,444332,346956,1347197,501545,297251,724307,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-01-26,2021-01-29,3140845,265018,480039,395643,1321005,477207,337951,745031,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-02-02,2021-02-05,3246218,307197,486785,452588,1264757,494951,351691,750534,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-02-09,2021-02-12,3244583,293747,515647,468297,1261129,438495,352149,752033,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-02-16,2021-02-19,3254043,291369,546745,471691,1257929,436490,360197,745013,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-02-23,2021-02-26,3219988,317107,498948,445784,1256605,451051,336611,778015,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-03-02,2021-03-05,3350513,357332,469878,453591,1175022,468930,432642,785631,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-03-09,2021-03-12,3398049,367022,438486,501362,1155915,489884,400661,794725,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-03-16,2021-03-19,3700947,353494,465911,565472,1138664,474120,418585,782522,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-03-23,2021-03-26,3029485,201169,378468,387973,1202099,468176,376339,800087,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-03-30,2021-04-02,3028360,229307,406068,371074,1215469,451791,356837,813593,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-04-06,2021-04-09,3097762,251343,481124,378777,1241777,450124,356165,802629,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-04-13,2021-04-16,3183875,265073,506926,412939,1248236,440126,327350,786752,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-04-20,2021-04-23,3196867,269302,510847,404927,1270391,436972,308083,797249,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-04-27,2021-04-30,3221312,296003,535807,389396,1272786,432352,298183,791745,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-05-04,2021-05-07,3216545,272584,520497,402387,1303899,421686,293247,799176,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-05-11,2021-05-14,3235141,264292,484597,460278,1282956,420902,260190,799190,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-05-18,2021-05-21,3218243,262511,453254,461093,1257042,426629,224444,797347,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-05-25,2021-05-28,3281704,291309,454562,446210,1284779,437431,221651,826860,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-06-01,2021-06-04,3258924,275611,467244,419642,1274462,413652,231175,827129,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-06-08,2021-06-11,3313571,284202,458096,447038,1297349,423276,228302,840209,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-06-15,2021-06-18,3633262,261629,481817,515352,1367010,408118,209274,859610,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-06-22,2021-06-25,2999952,176648,329022,385011,1374125,410166,164903,784676,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-06-29,2021-07-02,3029655,198351,375395,396811,1348636,386088,169763,777319,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-07-06,2021-07-09,3083467,225094,392068,406946,1357949,395468,182797,768470,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-07-13,2021-07-16,3164682,220934,407969,443504,1359796,391276,186305,777535,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-07-20,2021-07-23,3212015,227894,395538,470421,1352964,414019,195728,797222,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-07-27,2021-07-30,3238238,229095,422507,489701,1315549,399980,183709,783888,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-08-03,2021-08-06,3250518,249812,445415,483332,1303016,397379,179047,770065,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-08-10,2021-08-13,3264876,269730,463979,489988,1297120,376730,177454,767715,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-08-17,2021-08-20,3335700,274276,442827,534751,1299856,393530,182386,777133,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-08-24,2021-08-27,3359167,301474,466157,525244,1281897,399906,198263,788714,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-08-31,2021-09-03,3377908,272560,456519,523677,1290000,380346,204534,820522,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-09-07,2021-09-10,3437498,307229,453791,535916,1284927,369458,211679,848149,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-09-14,2021-09-17,3700086,303748,421517,652104,1233362,374348,206566,841687,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-09-21,2021-09-24,3123243,207636,320603,530475,1232274,384442,179142,740993,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-09-28,2021-10-01,3155586,260012,296512,560741,1182145,371457,184937,737666,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-10-05,2021-10-08,3097039,268736,297351,520604,1182911,395286,191718,733099,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-10-12,2021-10-15,3058929,271895,283603,507752,1134230,406717,190445,719674,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-10-19,2021-10-22,3075069,227472,309011,540604,1165138,382452,196444,657851,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-10-26,2021-10-29,3136026,238270,304747,575032,1156981,364398,191493,681918,2026-08-04 20:52:24.533665
sp500,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2021-11-02,2021-11-05,3157722,259812,300440,574335,1140804,378833,176031,662548,2026-08-04 20:52:24.533665
